,PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
14,BDDF,GASOLINA 2,ARTE,x,2022,Feb,15,Tue,21,52,6
15,BDDF,GASOLINA GRAFICO,GRAFICO,x,2022,Feb,15,Tue,23,32,26
16,GE,GE,DESTAQUE,x,2022,Feb,15,Tue,23,6,0
17,BDDF,INSEGURANCA,x,x,2022,Feb,15,Tue,0,25,7
18,BDDF,INSEGURANCA,x,x,2022,Feb,15,Tue,5,10,56
19,BDDF,PAPA ENTULHOS,ARTE,x,2022,Feb,15,Tue,22,8,59
20,BDDF,SELO VIOLENCIA MULHERES,ARTE,IRB,2022,Feb,15,Tue,5,26,15
21,BDDF,VENDA,ARTE,x,2022,Feb,15,Tue,23,20,47
22,BDDF,VERTICAL GOLPE 1,ARTE,x,2022,Feb,15,Tue,20,6,37
23,BDDF,VERTICAL GOLPE 1,ARTE,x,2022,Feb,15,Tue,23,51,24
24,BDDF,VERTICAL GOLPE 2,ARTE,x,2022,Feb,15,Tue,20,59,52
25,BDDF,VERTICAL GOLPE 3,ARTE,x,2022,Feb,15,Tue,20,44,49
26,DF1,COVID CEILANIDA,DESTAQUE,x,2022,Feb,15,Tue,11,24,30
27,DF1,FAMILIA IMPURDENTE,DESTAQUE,x,2022,Feb,15,Tue,12,5,38
28,DF1,FAMILIA IMPURDENTE,DESTAQUE,x,2022,Feb,15,Tue,10,18,1
29,GE,MENSAGENS CÁRCERE 01,DESTAQUE,IRB,2022,Feb,15,Tue,10,1,48
30,GE,MENSAGENS CÁRCERE 01,DESTAQUE,IRB,2022,Feb,15,Tue,10,51,7
31,GE,MENSAGENS CÁRCERE 02,DESTAQUE,IRB,2022,Feb,15,Tue,9,51,33
32,DF1,MONJOLO,MAPA,IRB,2022,Feb,15,Tue,11,11,13
33,DF1,PASSE ESTUDANTIL,ARTE,IRB,2022,Feb,15,Tue,11,16,35
34,GE,SARGENTO TRAFICANTE,MAPA,IRB,2022,Feb,15,Tue,10,52,4
35,DF1,SEM CADEIRAS DOC 1 PARTE 1,DESTAQUE,AMB,2022,Feb,15,Tue,11,38,55
36,DF1,SEM CADEIRAS DOC 1 PARTE 1,DESTAQUE,AMB,2022,Feb,15,Tue,11,40,55
37,DF1,SEM CADEIRAS DOC 1 PARTE 2,DESTAQUE,AMB,2022,Feb,15,Tue,11,41,20
38,DF1,SEM CADEIRAS DOC 1 PARTE 2,DESTAQUE,AMB,2022,Feb,15,Tue,11,39,23
39,DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,10,50,10
40,DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,10,57,22
41,DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,11,5,4
42,DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,12,30,20
43,DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,11,38,17
44,DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,12,30,5
45,DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,11,25,17
46,DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,11,39,38
47,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,15,Tue,17,40,24
48,DF2,FROTA IPVA,ARTE,x,2022,Feb,15,Tue,0,49,51
49,DF2,LEITOS COVID,DESTAQUE,x,2022,Feb,15,Tue,16,40,46
50,DF2,TAXA DE LETALIDADE,ARTE,x,2022,Feb,15,Tue,16,50,4
51,GE,ABEL FERREIRA AGENTE DE VIAGEM,x,KMB,2022,Feb,15,Tue,11,34,31
52,GE,DESTAQUE,DESTAQUE,PHB,2022,Feb,15,Tue,12,17,34
53,GE,ENDRICK VIAGEM,DESTAQUE,IRB,2022,Feb,15,Tue,11,23,39
54,GE,ENDRICK VIAGEM,MAPA,AMB,2022,Feb,15,Tue,11,11,17
55,GE,GREMIO,ARTE,AMB,2022,Feb,15,Tue,10,33,56
56,GE,LETRECO,x,KMB,2022,Feb,15,Tue,10,55,28
57,GE,LETRECO,x,KMB,2022,Feb,15,Tue,11,34,4
58,GNEWS,BITCOIN,GRAFICO,x,2022,Feb,15,Tue,21,48,53
59,GNEWS,BITCOIN,GRAFICO,x,2022,Feb,15,Tue,13,25,0
60,GNEWS,BITCOIN,GRAFICO,WMB,2022,Feb,15,Tue,16,10,16
61,GNEWS,BITCOIN,GRAFICO,WMB,2022,Feb,15,Tue,21,50,24
62,GNEWS,JULGAMENTO MILITAR FOTO SARGENTO,FOTO,IRB,2022,Feb,15,Tue,15,52,23
63,GNEWS,JULGAMENTO MILITAR FOTO SARGENTO,FOTO,IRB,2022,Feb,15,Tue,17,8,1
64,H1,DINHEIRO ESQUECIDO ARTE,ARTE,x,2022,Feb,15,Tue,0,38,16
65,H1,TSE x DESINFORMACAO,ARTE,GVB,2022,Feb,15,Tue,20,24,48
66,J10,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,21,36,33
67,J10,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,21,37,14
68,J10,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,21,54,25
69,JG,DINHEIRO ESQUECIDO ARTE,ARTE,x,2022,Feb,15,Tue,0,7,41
70,JG,TSE x DESINFORMACAO,ARTE,GVB,2022,Feb,15,Tue,20,17,58
71,JH,FAKE NEWS MINISTRO,DESTAQUE,KMB,2022,Feb,15,Tue,13,29,21
72,JH,FOTO,FOTO,x,2022,Feb,15,Tue,13,21,22
73,JH,FOTO,FOTO,x,2022,Feb,15,Tue,13,22,56
74,JH,JULGAMENTO MILITAR FOTO SARGENTO,FOTO,IRB,2022,Feb,15,Tue,12,30,23
75,JH,JULGAMENTO MILITAR FOTO SARGENTO,FOTO,IRB,2022,Feb,15,Tue,13,20,27
76,JH,TRANSFERENCIA VEICULOS,PASSEIO,KMB,2022,Feb,15,Tue,12,55,41
77,JH,TSE,ARTE,KMB,2022,Feb,15,Tue,12,46,14
78,JN,AUTOMOVEL,x,x,2022,Feb,15,Tue,20,44,22
79,JN,SARGENTO,ARTE,WMB,2022,Feb,15,Tue,20,1,33
80,JN,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,20,40,34
81,JN,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,20,10,41
82,JN,TRASNFERENCIA,ARTE,x,2022,Feb,15,Tue,19,52,58
83,JN,TSE x DESINFORMACAO,ARTE,GVB,2022,Feb,15,Tue,19,30,44
84,JN,TSE x DESINFORMACAO,ARTE,GVB,2022,Feb,15,Tue,19,54,19
0,BDDF,QUEDA,x,x,2022,Feb,16,Wed,22,8,25
1,BDDF,ALIMENTOS,ARTE,x,2022,Feb,16,Wed,22,51,45
2,BDDF,ALIMENTOS,ARTE,x,2022,Feb,16,Wed,23,19,55
3,BDDF,LEAO DF SOCIAL1,ARTE,AMB,2022,Feb,16,Wed,5,40,39
4,BDDF,LEAO DF SOCIAL2,ARTE,AMB,2022,Feb,16,Wed,5,41,3
5,BDDF,LEAO DF SOCIAL3,ARTE,AMB,2022,Feb,16,Wed,5,41,58
6,BDDF,PAPA ENTULHOS,MAPA,IRB,2022,Feb,16,Wed,5,26,58
7,BDDF,SELO FOME,ARTE,x,2022,Feb,16,Wed,5,10,3
8,BDDF,VIOLENCIA IDOSOS,ARTE,x,2022,Feb,16,Wed,22,38,34
9,BDDF,VIOLENCIA IDOSOS,ARTE,x,2022,Feb,16,Wed,22,47,19
10,GE,AGENDA CULTURAL,FOTO,KMB,2022,Feb,16,Wed,12,48,1
11,DF1,DENGUE E COVID,ARTE,AMB,2022,Feb,16,Wed,11,14,33
12,DF1,EM FAMILIA JUSTIFICA ROBERIO,DESTAQUE,KMB,2022,Feb,16,Wed,10,31,55
13,DF1,EM FAMILIA NOTA,DESTAQUE,KMB,2022,Feb,16,Wed,10,23,56
14,DF1,EM FAMILIA NOTA,DESTAQUE,KMB,2022,Feb,16,Wed,10,53,17
15,DF1,EM FAMILIA WHATSAPP,DESTAQUE,KMB,2022,Feb,16,Wed,10,12,54
16,DF1,EM FAMILIA,ARTE,KMB,2022,Feb,16,Wed,11,21,18
17,DF1,EM FAMILIA,x,KMB,2022,Feb,16,Wed,10,52,2
18,DF1,EM FAMILIA,FOTO,KMB,2022,Feb,16,Wed,10,14,46
19,DF1,GASOLINA GRAFICO,GRAFICO,AMB,2022,Feb,16,Wed,11,24,42
20,DF1,MIRANTE ESQUISITO,DESTAQUE,IRB,2022,Feb,16,Wed,10,21,3
21,DF1,NO FIM DAS CONTAS PAG 41,DESTAQUE,AMB,2022,Feb,16,Wed,9,45,59
22,DF1,NO FIM DAS CONTAS PAG 41,DESTAQUE,AMB,2022,Feb,16,Wed,9,54,46
23,DF1,NO FIM DAS CONTAS PAG 45,DESTAQUE,AMB,2022,Feb,16,Wed,10,3,2
24,DF2,AGRESSAO POSTOS,DESTAQUE,x,2022,Feb,16,Wed,16,55,27
25,DF2,CALCADAS TAGUATINGA PG 5,DESTAQUE,x,2022,Feb,16,Wed,18,13,7
26,DF2,CALCADAS TAGUATINGA PG 7,DESTAQUE,x,2022,Feb,16,Wed,18,16,11
27,DF2,CONDENA BAR,DESTAQUE,KLB,2022,Feb,16,Wed,15,58,45
28,DF2,CONDENA BAR,DESTAQUE,KLB,2022,Feb,16,Wed,16,2,23
29,DF2,CONDENA BAR,DESTAQUE,KLB,2022,Feb,16,Wed,16,21,15
30,DF2,CONDENA BAR,DESTAQUE,KLB,2022,Feb,16,Wed,16,34,30
31,DF2,COVID 19,DESTAQUE,KLB,2022,Feb,16,Wed,15,38,5
32,DF2,COVID 19,DESTAQUE,KLB,2022,Feb,16,Wed,15,44,31
33,DF2,COVID 19,DESTAQUE,KLB,2022,Feb,16,Wed,15,47,9
34,DF2,DECISAO CONCURSO,DESTAQUE,KLB,2022,Feb,16,Wed,17,4,36
35,DF2,DECISAO CONCURSO,PASSEIO,KLB,2022,Feb,16,Wed,16,57,2
36,DF2,GRAFICO,GRAFICO,PHB,2022,Feb,16,Wed,16,19,58
37,DF2,GRAFICO,GRAFICO,PHB,2022,Feb,16,Wed,16,51,14
38,DF2,MAPA,MAPA,PHB,2022,Feb,16,Wed,17,37,49
39,GE,ENDRICK VIAGEM,MAPA,KMB,2022,Feb,16,Wed,8,39,37
40,GE,GALO,ARTE,AMB,2022,Feb,16,Wed,10,33,8
41,GE,GALO,ARTE,AMB,2022,Feb,16,Wed,10,33,31
42,GE,GALO,ARTE,AMB,2022,Feb,16,Wed,11,15,40
43,GE,HULK,x,KMB,2022,Feb,16,Wed,10,2,22
44,GE,HULK,x,KMB,2022,Feb,16,Wed,10,33,6
45,GE,MBAPPE TARTARUGA NINJA,ARTE,IRB,2022,Feb,16,Wed,9,13,0
46,GE,MBAPPE,x,KMB,2022,Feb,16,Wed,9,8,26
47,GE,TABELA CANDANGAO,ARTE,x,2022,Feb,16,Wed,21,42,45
48,GNEWS,BITCOIN,GRAFICO,IRB,2022,Feb,16,Wed,10,53,13
49,GNEWS,BITCOIN,GRAFICO,IRB,2022,Feb,16,Wed,11,21,59
50,GNEWS,FORCAS ARMADAS PG 1 E 2,DESTAQUE,x,2022,Feb,16,Wed,18,37,48
51,GNEWS,FORCAS ARMADAS PG 36 e 37,DESTAQUE,x,2022,Feb,16,Wed,18,46,35
52,GNEWS,FORCAS ARMADAS PG 39,DESTAQUE,x,2022,Feb,16,Wed,18,46,18
53,GNEWS,FOTO,FOTO,PHB,2022,Feb,16,Wed,19,29,21
54,GNEWS,PROPOSTA DE EMENDA CONSTITUICAO,ARTE,IRB,2022,Feb,16,Wed,12,46,2
55,GNEWS,TWITTER,x,PHB,2022,Feb,16,Wed,20,17,23
56,GNEWS,TWITTER,x,PHB,2022,Feb,16,Wed,20,19,32
57,GNEWS,TWITTER,x,PHB,2022,Feb,16,Wed,20,22,42
58,JH,PROPOSTA DE EMENDA CONSTITUICAO,ARTE,IRB,2022,Feb,16,Wed,12,13,14
59,JN,BARROSO PERGUNTAS NOTA 11-02,DESTAQUE,x,2022,Feb,16,Wed,20,6,27
60,JN,BARROSO PERGUNTAS NOTA 14-02,DESTAQUE,x,2022,Feb,16,Wed,20,16,36
61,JN,BARROSO PERGUNTAS relatorio pag 2,DESTAQUE,x,2022,Feb,16,Wed,20,41,38
62,JN,BARROSO PERGUNTAS relatorio pag41 e 42,DESTAQUE,x,2022,Feb,16,Wed,20,9,14
63,JN,BARROSO PERGUNTAS relatorio pag41 e 42,DESTAQUE,x,2022,Feb,16,Wed,20,39,48
64,JN,BARROSO PERGUNTAS relatorio pag58,DESTAQUE,GVB,2022,Feb,16,Wed,20,7,21
65,JN,BARROSO PERGUNTAS release 16-02,DESTAQUE,GVB,2022,Feb,16,Wed,20,22,54
66,JN,MARIO FRIAS,PASSEIO,x,2022,Feb,16,Wed,18,7,39
0,BDBR,PGR BOLSONARO,DESTAQUE,x,2022,Feb,17,Thu,23,7,17
1,BDBR,RETORNO GRAVIDAS,ARTE,IRB,2022,Feb,17,Thu,8,13,55
2,BDBR,RETORNO GRAVIDAS,ARTE,IRB,2022,Feb,17,Thu,8,35,30
3,BDDF,PRECO,x,x,2022,Feb,17,Thu,23,29,19
4,BDDF,CARTA,DESTAQUE,KMB,2022,Feb,17,Thu,6,22,26
5,BDDF,CRONICA BBB BUNNY,ARTE,IRB,2022,Feb,17,Thu,7,57,40
6,BDDF,CRONICA BBB DOM,ARTE,IRB,2022,Feb,17,Thu,7,58,33
7,BDDF,CRONICA BBB MALU,ARTE,IRB,2022,Feb,17,Thu,7,59,30
8,BDDF,FATO OU FAKE PARTE 1 17-02,FOTO,IRB,2022,Feb,17,Thu,5,47,11
9,BDDF,FATO OU FAKE PARTE 2 17-02,FOTO,IRB,2022,Feb,17,Thu,5,47,20
10,BDDF,NBB,x,x,2022,Feb,17,Thu,22,55,21
11,BDDF,SUPERCOPA,x,x,2022,Feb,17,Thu,22,55,14
12,BDDF,TRAJETO ESCOLA,MAPA,x,2022,Feb,17,Thu,21,50,55
13,GE,BILHETAGEM ENTORNO,ARTE,IRB,2022,Feb,17,Thu,11,3,15
14,GE,BILHETAGEM ENTORNO,ARTE,IRB,2022,Feb,17,Thu,12,13,42
15,DF1,COMISSIONADOS recanto,DESTAQUE,KMB,2022,Feb,17,Thu,10,10,12
16,DF1,COMISSIONADOS santa maria,DESTAQUE,KMB,2022,Feb,17,Thu,10,0,17
17,DF1,COMISSIONADOS,ARTE,KMB,2022,Feb,17,Thu,10,18,51
18,DF1,MORTE COVID,ARTE,AMB,2022,Feb,17,Thu,11,39,1
19,DF1,MORTE COVID,DESTAQUE,AMB,2022,Feb,17,Thu,11,46,57
20,GE,OXIGENIO DOMICILIAR,DESTAQUE,KMB,2022,Feb,17,Thu,10,27,10
21,GE,OXIGENIO DOMICILIAR,FOTO,KMB,2022,Feb,17,Thu,11,30,37
22,DF1,SUPERMECADO ESQUEMA,ARTE,IRB,2022,Feb,17,Thu,11,52,41
23,DF1,SUSPENDE HOSPITAL,DESTAQUE,KMB,2022,Feb,17,Thu,10,47,48
24,DF2,AUTISTAS SEM MONITOR,ARTE,KLB,2022,Feb,17,Thu,17,41,26
25,DF2,AUTISTAS SEM MONITOR,ARTE,KLB,2022,Feb,17,Thu,17,55,12
26,DF2,AUTISTAS SEM MONITOR,ARTE,KLB,2022,Feb,17,Thu,18,2,43
27,DF2,CALOTE PISCINA,DESTAQUE,KLB,2022,Feb,17,Thu,16,5,24
28,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,17,Thu,18,15,32
29,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,17,Thu,17,12,6
30,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,17,Thu,17,17,51
31,DF2,SITUACAO FROTA DAS EMPRESAS,ARTE,KLB,2022,Feb,17,Thu,18,15,53
32,DF2,SITUACAO FROTA DAS EMPRESAS,ARTE,KLB,2022,Feb,17,Thu,18,22,53
33,x,FATO OU FAKE,x,x,2022,Feb,17,Thu,5,25,20
34,GE,ARTE,ARTE,x,2022,Feb,17,Thu,11,16,3
35,GE,FLAMENGO,FOTO,KMB,2022,Feb,17,Thu,10,39,22
36,GE,PALMEIRAS,ARTE,IRB,2022,Feb,17,Thu,10,0,28
37,GNEWS,DOCUMENTO PG 27,DESTAQUE,x,2022,Feb,17,Thu,21,43,29
38,GNEWS,DOCUMENTO PG 31,DESTAQUE,x,2022,Feb,17,Thu,21,45,49
39,GNEWS,MUDANCA,x,x,2022,Feb,17,Thu,22,30,20
40,GNEWS,RESPOSTA,x,x,2022,Feb,17,Thu,18,29,45
41,H1,ALTER,MAPA,x,2022,Feb,17,Thu,20,16,5
42,H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,0
43,H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,11
44,H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,34
45,H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,44
46,H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,21
47,JG,ARAS ARQUIVA PG 21,DESTAQUE,x,2022,Feb,17,Thu,22,0,33
48,JG,ARAS ARQUIVA PG 24,DESTAQUE,x,2022,Feb,17,Thu,23,10,57
49,JG,ARAS ARQUIVA PG 26,DESTAQUE,x,2022,Feb,17,Thu,22,2,8
50,JG,ARAS ARQUIVA PG 27,DESTAQUE,x,2022,Feb,17,Thu,22,6,14
51,JH,GRAVIDAS TRABALHO,ARTE,KMB,2022,Feb,17,Thu,11,12,3
52,JH,GRAVIDAS TRABALHO,ARTE,KMB,2022,Feb,17,Thu,12,23,24
53,JH,PF ALTER DO CHAO folha de sp,PASSEIO,KMB,2022,Feb,17,Thu,12,21,28
54,JH,PF ALTER DO CHAO PG 11,DESTAQUE,KMB,2022,Feb,17,Thu,12,57,11
55,JH,PF ALTER DO CHAO PG 13,DESTAQUE,IRB,2022,Feb,17,Thu,12,19,14
56,JH,PF ALTER DO CHAO PG 15,DESTAQUE,IRB,2022,Feb,17,Thu,12,24,16
57,JH,PF ALTER DO CHAO PG 15,DESTAQUE,IRB,2022,Feb,17,Thu,12,51,12
58,JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,17,35
59,JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,17,56
60,JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,35,3
61,JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,34,22
62,JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,17,46
0,BDDF,ACUMULADO CHUVA,ARTE,AMB,2022,Feb,18,Fri,5,22,20
1,BDDF,BILHETE,DESTAQUE,GVB,2022,Feb,18,Fri,0,19,42
2,BDDF,SELO FEVEREIRO CHUVOSO,ARTE,IRB,2022,Feb,18,Fri,5,22,1
3,BDDF,SELO TAPA BURACO,ARTE,IRB,2022,Feb,18,Fri,5,17,8
4,DF1,AREA DE RISCO,MAPA,IRB,2022,Feb,18,Fri,11,20,15
5,DF1,CASO FRENTISTA,DESTAQUE,x,2022,Feb,18,Fri,10,21,14
6,DF1,IDENTIFICADO,DESTAQUE,IRB,2022,Feb,18,Fri,11,5,5
7,DF1,NO FIM DAS CONTAS,ARTE,AMB,2022,Feb,18,Fri,11,10,23
8,DF1,NO FIM DAS CONTAS,ARTE,AMB,2022,Feb,18,Fri,11,14,3
9,DF1,RACIONA AGUA,DESTAQUE,x,2022,Feb,18,Fri,10,46,18
10,DF1,RACIONA AGUA,DESTAQUE,x,2022,Feb,18,Fri,11,6,8
11,DF1,RACIONA AGUA,DESTAQUE,x,2022,Feb,18,Fri,10,45,59
12,DF1,RACIONA AGUA,DESTAQUE,x,2022,Feb,18,Fri,11,6,26
13,DF1,RACIONA AGUA,x,IRB,2022,Feb,18,Fri,10,59,10
14,DF1,RECONSTROI EC59,DESTAQUE,x,2022,Feb,18,Fri,11,50,22
15,DF2,COVID INFECCAO CRIANCAS,GRAFICO,x,2022,Feb,18,Fri,17,48,54
16,DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,18,Fri,17,48,36
17,DF2,NOVO ENSINO MEDIO,ARTE,KLB,2022,Feb,18,Fri,16,57,3
18,DF2,NOVO ENSINO MEDIO,ARTE,KLB,2022,Feb,18,Fri,17,39,39
19,DF2,VACINAS,ARTE,KLB,2022,Feb,18,Fri,18,25,0
20,DF2,VACINAS,ARTE,KLB,2022,Feb,18,Fri,18,58,17
21,GE,CARILLE E CENI,ARTE,KMB,2022,Feb,18,Fri,11,27,38
22,GE,CARILLE E CENI,ARTE,KMB,2022,Feb,18,Fri,11,37,51
23,GE,CARILLE,x,KMB,2022,Feb,18,Fri,10,20,45
24,GE,PARALAXE 1,FOTO,AMB,2022,Feb,18,Fri,9,57,32
25,GE,PARALAXE 2,FOTO,AMB,2022,Feb,18,Fri,10,2,10
26,GE,SUPERCOPA DO BRASIL,ARTE,IRB,2022,Feb,18,Fri,10,35,36
27,GE,SUPERCOPA DO BRASIL,ARTE,IRB,2022,Feb,18,Fri,10,35,59
28,GNEWS,CENSO DA EDUCACAO,ARTE,x,2022,Feb,18,Fri,20,15,11
29,GNEWS,DE OLHO NO ORCAMENTO BY,ARTE,IRB,2022,Feb,18,Fri,12,52,40
30,GNEWS,DE OLHO NO ORCAMENTO BY,ARTE,IRB,2022,Feb,18,Fri,13,29,32
31,GNEWS,DOC URGENTE 2,DESTAQUE,x,2022,Feb,18,Fri,22,5,50
32,GNEWS,DOC URGENTE,DESTAQUE,x,2022,Feb,18,Fri,21,58,32
33,GNEWS,EM PAUTA BAHIA,MAPA,IRB,2022,Feb,18,Fri,17,26,51
34,GNEWS,EM PAUTA RIO,MAPA,IRB,2022,Feb,18,Fri,17,26,20
35,GNEWS,EM PAUTA RIO,MAPA,x,2022,Feb,18,Fri,21,0,0
36,GNEWS,EM PAUTA RIO,MAPA,x,2022,Feb,18,Fri,20,39,55
37,GNEWS,EM PAUTA SAO PAULO,x,x,2022,Feb,18,Fri,20,40,32
38,GNEWS,EM PAUTA SAO PAULO,x,x,2022,Feb,18,Fri,20,58,5
39,GNEWS,EQUIPE ECONOMICA,ARTE,x,2022,Feb,18,Fri,17,34,35
40,GNEWS,EQUIPE ECONOMICA,ARTE,x,2022,Feb,18,Fri,17,37,57
41,GNEWS,EQUIPE ECONOMICA,ARTE,x,2022,Feb,18,Fri,18,8,50
42,GNEWS,MUDANCAS,ARTE,x,2022,Feb,18,Fri,21,3,11
43,GNEWS,MUDANCAS,x,x,2022,Feb,18,Fri,21,24,10
44,GNEWS,NOTA FEBRASGO,DESTAQUE,x,2022,Feb,18,Fri,20,37,1
45,J10,JOGO ELEITORAL,x,x,2022,Feb,18,Fri,21,15,23
46,JG,CENSO EDUCACAO SUPERIOR,ARTE,x,2022,Feb,18,Fri,21,6,18
47,JH,PGR INQUERITO PF PG 24 PARTE 2,DESTAQUE,AMB,2022,Feb,18,Fri,11,27,46
48,JH,PGR INQUERITO PF PG 24,DESTAQUE,IRB,2022,Feb,18,Fri,11,24,12
0,DF2,BOMBEIROS,FOTO,IRB,2022,Feb,19,Sat,17,53,14
1,DF2,DECISÃO FEMINICÍDIO,PASSEIO,IRB,2022,Feb,19,Sat,16,57,26
2,DF2,POST SEDES,DESTAQUE,AMB,2022,Feb,19,Sat,16,22,38
3,GE,VERAO DORFLEX,ARTE,IRB,2022,Feb,19,Sat,11,35,54
4,GNEWS,CURA 1,DESTAQUE,AMB,2022,Feb,19,Sat,15,54,12
5,GNEWS,CURA 2,DESTAQUE,AMB,2022,Feb,19,Sat,15,57,31
6,GNEWS,CURA,PASSEIO,AMB,2022,Feb,19,Sat,16,0,8
7,GNEWS,MOVIMENTAÇÕES DE FEDERAÇÕES,ARTE,IRB,2022,Feb,19,Sat,13,44,33
8,GNEWS,PROUNI 01,ARTE,IRB,2022,Feb,19,Sat,11,58,12
9,GNEWS,PROUNI 02,ARTE,IRB,2022,Feb,19,Sat,12,0,3
10,JH,COVAXIN 01,DESTAQUE,IRB,2022,Feb,19,Sat,12,17,41
11,JH,COVAXIN 02,DESTAQUE,IRB,2022,Feb,19,Sat,12,20,10
12,JH,COVAXIN,PASSEIO,IRB,2022,Feb,19,Sat,12,26,4
13,JH,NOTA RELACOES EXTERNAS,DESTAQUE,IRB,2022,Feb,19,Sat,12,10,58
0,BDDF,CANDANGAO,ARTE,GVB,2022,Feb,20,Sun,22,1,52
1,BDDF,CONCURSOS 2022,ARTE,GVB,2022,Feb,20,Sun,18,48,39
2,BDDF,CRIMES ITAPOA,DESTAQUE,GVB,2022,Feb,20,Sun,19,6,24
3,BDDF,ESTACIONAMENTO,ARTE,GVB,2022,Feb,20,Sun,19,56,57
4,BDDF,ESTACIONAMENTO,ARTE,GVB,2022,Feb,20,Sun,20,14,9
5,BDDF,GRATUIDADE TRANSPORTES,ARTE,GVB,2022,Feb,20,Sun,19,39,13
6,BDDF,IPTU,ARTE,GVB,2022,Feb,20,Sun,20,12,27
7,BDDF,ROTA DO COBRE,ARTE,GVB,2022,Feb,20,Sun,23,52,9
0,BDDF,AMBULANTES AGUAS CLARAS,MAPA,GVB,2022,Feb,21,Mon,20,2,7
1,BDDF,COPA DO BRASIL,TELA,GVB,2022,Feb,21,Mon,23,12,6
2,BDDF,COVID-19,x,PHB,2022,Feb,21,Mon,20,26,50
3,BDDF,COVID-19,x,PHB,2022,Feb,21,Mon,22,37,20
4,BDDF,DENGUE,TELA,GVB,2022,Feb,21,Mon,21,46,22
5,BDDF,DIVORCIOS DF,TELA,GVB,2022,Feb,21,Mon,22,13,16
6,BDDF,GRAFICO LINHA,GRAFICO,PHB,2022,Feb,21,Mon,20,3,9
7,BDDF,GRAFICO LINHA,GRAFICO,PHB,2022,Feb,21,Mon,22,35,40
8,BDDF,IMPORTUNACAO SEXUAL arte numeros,ARTE,GVB,2022,Feb,21,Mon,21,20,19
9,BDDF,IMPORTUNACAO SEXUAL arte numeros,ARTE,GVB,2022,Feb,21,Mon,22,49,40
10,BDDF,IMPORTUNACAO SEXUAL arte transporte,ARTE,GVB,2022,Feb,21,Mon,21,21,25
11,BDDF,IMPORTUNACAO SEXUAL arte transporte,ARTE,GVB,2022,Feb,21,Mon,22,50,30
12,BDDF,MEDIDAS PROTETIVAS,ARTE,x,2022,Feb,21,Mon,5,5,4
13,BDDF,NOVO ENSINO MEDIO,ARTE,KLB,2022,Feb,21,Mon,20,13,48
14,BDDF,PAPA-LIXO SAMAMBAIA,MAPA,AMB,2022,Feb,21,Mon,22,31,44
15,BDDF,PROGRAMA NOVOS CAMINHOS,ARTE,x,2022,Feb,21,Mon,21,11,21
16,BDDF,PROGRAMA NOVOS CAMINHOS,ARTE,x,2022,Feb,21,Mon,22,39,40
17,DF1,ABONO DO PIS,x,x,2022,Feb,21,Mon,10,42,17
18,DF1,ABONO DO PIS,x,x,2022,Feb,21,Mon,10,55,50
19,DF1,JOVEM ASSASSINADO,FOTO,AMB,2022,Feb,21,Mon,9,29,53
20,DF1,PROJETO IDOSO,ARTE,IRB,2022,Feb,21,Mon,7,55,42
21,DF1,RISCO ARNIQUEIRA,MAPA,AMB,2022,Feb,21,Mon,11,21,55
22,DF2,AMBULANTES AGUAS CLARAS,MAPA,GVB,2022,Feb,21,Mon,18,42,37
23,DF2,DESOCUPA LAGO SUL 1,MAPA,x,2022,Feb,21,Mon,17,59,38
